name,status,Usage
3DR Laboratories,operating,Public
Cook123,operating,Private
SEEC AB,operating,Private
Kalyra Pharmaceuticals,operating,Public
Icinetic,operating,Private
DateSalad,operating,Public
AbleSky,operating,Private
SpiceJet Limited,operating,Private
SeatNinja,closed,Private
Naia Pharmaceuticals,operating,Private
RacerTimes,operating,Public
BollingoBlog,operating,Private
Green Valley Produce,operating,Public
ClusterFlunk,operating,Private
Women of Coffee,operating,Public
Shortcut Labs,operating,Private
iBlueOpen,operating,Private
Greats,operating,Public
EZ-Apps,operating,Private
LiveHealthier,operating,Private
Paperhater.com,operating,Private
SalesOptimize,operating,Public
"Ambition, Inc",operating,Public
AirClic,operating,Private
TheStreet,operating,Public
Bia,operating,Public
Verimatrix,operating,Public
JUCEBOX Limited,closed,Private
efw-suhl,operating,Private
Clever PPC,operating,Private
Jones Stephens,closed,Private
Expa,operating,Public
eReceipts,operating,Private
The Bully Tracker,operating,Private
Diomics,operating,Public
Alim Innovations,operating,Private
OurCart,operating,Public
eTimesheets.com,operating,Private
Simply Zesty,operating,Private
IO.com,operating,Private
Green Web Services,operating,Public
Summit Research Labs,operating,Private
"TWO CELLS Co.,Ltd",operating,Private
Idibon,operating,Private
XDC,operating,Private
Pavlok,operating,Public
Aetho,operating,Public
Meelo Logic,operating,Public
SolarOne Solutions,operating,Private
Young Innovations,operating,Public
MBio Diagnostics,operating,Public
Aldera,operating,Private
AdReady,operating,Private
Targanta Therapeutics,operating,Private
Joya Communications,operating,Public
Abiquo Group,operating,Private
Borqs,operating,Public
Dnevnik,closed,Private
Banno,operating,Public
ClearSky Data,operating,Public
Lulutrip,operating,Public
"Pilot Software, Inc.",operating,Private
Syscor,operating,Public
PharmRight Corp,operating,Public
Golden Star Resources,operating,Private
Popdust,operating,Public
BuyHappy,operating,Public
Lion & Lion,operating,Public
Monese,operating,Private
Effector Therapeutics,operating,Public
PortalVu,operating,Private
Jungo Software,operating,Private
OWNZONES Media Network,operating,Private
FeeX,operating,Private
ConceptoMed,operating,Public
Drop,operating,Public
Simple.TV,operating,Private
CoWare,operating,Public
OneBuild,operating,Private
Sybari,operating,Public
Ravenna Solutions,operating,Private
Birdleaf,operating,Public
Skwibl,operating,Public
InvestNextDoor,operating,Public
QuickoLabs,operating,Public
Gapoon,operating,Private
Celotor,operating,Public
Dogecoin,operating,Private
Cree,operating,Public
Spreecast,operating,Private
InVasc Therapeutics,operating,Public
TestFreaks,operating,Public
SprayCool,operating,Public
SafeStore,operating,Private
Fashinating,operating,Public
Grand Perfecta,operating,Private
Pharmaxis,operating,Private
SUPR,operating,Public
Bio-Intervention Specialists,operating,Public
Questia Media,operating,Public
ThinOptics,operating,Private
Mango Reservations,closed,Public
Qapital,operating,Private
Heyday,operating,Private
Eversnap,operating,Private
Volaris Advisors,operating,Public
Lob,operating,Private
eCopy,operating,Public
Artisan State,operating,Public
APE Systems,operating,Private
Eureka Genomics,operating,Public
Rollad,closed,Public
FitStar,operating,Public
Integrated Development Enterprise,operating,Public
Prose,closed,Private
Joox,operating,Public
Synclogue,operating,Public
Audley Travel,operating,Private
Optimal Solutions Integration,operating,Private
Valopaa,operating,Private
Wentworth Technology,operating,Public
Otonomos,operating,Public
UV Memory Care,operating,Public
Cienaga Systems,operating,Public
Dianxin,operating,Public
Peeky,operating,Private
GaN Systems,operating,Public
Arrowlytics,operating,Private
Water Generating Systems,operating,Public
Cel-Fi by Nextivity,operating,Public
SAFCell,operating,Public
shopkick,operating,Public
Evoinfinity,operating,Private
Prosero,operating,Public
Academica,operating,Private
Thrill,operating,Public
Advocate,operating,Private
Champion Window,operating,Private
Vital Health Data Solutions,closed,Public
Turf Geography Club,closed,Private
PA Semi,operating,Public
Smart System Technologies,operating,Public
SiriusDecisions,operating,Private
Unkasoft Advergaming,operating,Private
Pyreg,operating,Public
AccessSportsMedia.com,operating,Public
NomNom Insights,operating,Public
CaseHub,operating,Public
Visiple,operating,Public
GeekStatus,closed,Private
PactSafe,operating,Public
ChatterBlock,operating,Public
Saset Healthcare,operating,Private
Publification Ltd,operating,Public
MPIRICA Health Analytics,operating,Public
VisuMotion,operating,Private
Infinisource,operating,Private
WINGIT,operating,Private
Centerline Biomedical,operating,Public
Viropro,operating,Public
Groupoff,closed,Public
WWW.JSTJOBS.COM,closed,Public
Kreeda Games,operating,Public
Widevine Technologies,operating,Public
OnCirc Diagnostics,operating,Private
EMISPHERE TECHNOLOGIES,closed,Private
Revolution Medicines,operating,Public
Firsthand,operating,Public
Allset,operating,Public
Pillow,operating,Private
IVFXPERT,operating,Private
Republic Project,operating,Private
Go2mobi,operating,Public
Oxford Phamascience Group,operating,Private
Wireless Tech,operating,Private
RetiDiag,operating,Public
obopay,operating,Public
Navatek Alternative Energy Technologies,operating,Private
AgileNano,operating,Private
Actiwave,operating,Private
CHARLES & COLVARD LTD,operating,Public
ZupCat,operating,Public
ClearContext,operating,Private
Billabong International,operating,Public
Collabco,operating,Public
Spotware Systems / cTrader,operating,Private
Shopgate,operating,Private
Commonplace Ventures,operating,Private
apiOmat,operating,Private
Medicine Bow Wind,operating,Public
eMithilaHaat,operating,Public
Deskdoo.com,operating,Public
Browz,operating,Public
Optimizely,operating,Private
IKKOS,operating,Public
Flipkart,operating,Private
TeleSign Corporation,operating,Private
Boston Medical Center,operating,Private
Carolina Mountain Harvest,operating,Private
Harmony Information Systems,operating,Public
Ginger Software,operating,Private
Tactus Technology,operating,Private
BioCurity,operating,Public
StrongLoop,operating,Public
Ceragon Networks,operating,Private
Health and Wealth Property Mnagement,operating,Private
PiniOn,operating,Public
Stio,operating,Private
Halalati,operating,Private
Medisse,operating,Private
Revel,operating,Public
Karo Internet,closed,Private
Neurio Technology,operating,Public
Egodeus,operating,Public
Awdio,operating,Public
Union Optech,operating,Public
ThruComm,closed,Public
Sensa.io,closed,Public
FLEX,operating,Public
UmaChaka Media,operating,Private
Frichti,operating,Private
Peso,operating,Public
XTuit Pharmaceuticals,operating,Private
Yatrus Analytics,operating,Public
Ehang,operating,Public
Ads Click,operating,Public
ASC Information Technology,closed,Private
"Waygum, Inc.",operating,Public
Dapt,operating,Public
Techfoo,operating,Public
Anturis,operating,Public
Caster Ventures,operating,Private
JK BioPharma Solutions,operating,Private
UnLtdWorld,operating,Public
Accelerated IO,operating,Public
Demand Media,operating,Private
RoomsTonite,operating,Private
CitySwag,operating,Public
MachineryLink,closed,Private
Twitter,operating,Public
EthicsGame,operating,Private
R&V,closed,Public
Foodtoeat,operating,Private
MOgene,operating,Private
N2 Broadband,operating,Private
Human Demand,operating,Public
3TIER,operating,Private
YAZUO,operating,Private
Rotation Medical,operating,Public
Custopharm,operating,Private
Mercari,operating,Private
CareCentrix,operating,Private
DonorsPlay,operating,Private
Zympi,operating,Public
PressMatrix,operating,Public
Vrvana,operating,Public
Zassi Medical Evolutions,closed,Public
Delos,operating,Public
Emirates Biodiesel,closed,Private
EssentialMarkets Inc,closed,Private
I Do Venues,operating,Private
TheSedge.org,operating,Public
Adaptix Ltd,operating,Private
Maeglin Software,operating,Public
Medicine in Practice,operating,Private
"IOTAS, Inc.",closed,Private
Zoom,operating,Public
Duxter,operating,Public
OnHand,operating,Public
SinoTech Group,closed,Private
Shipu,operating,Public
Zynergy Projects & Services,operating,Private
"Apptis, Inc",operating,Public
Motion Solutions,operating,Public
GET IT Mobile,operating,Private
ePACT Network,operating,Private
Lemoptix,operating,Public
Williamsburg Garment Company,operating,Public
FanDistro,operating,Private
Booksy,operating,Private
Paperless Transaction Management,operating,Public
BioPheresis,operating,Private
Front Stream Payments,operating,Public
Pellet-Art,closed,Private
Sadbhav Infrastructure Projects,operating,Private
Spendgo,operating,Public
Sharely.Us,operating,Public
mEgo,closed,Public
Atlas Property Managment,operating,Public
Casinity,operating,Private
Grin Apps,operating,Public
Sagent,operating,Public
Novera Optics,operating,Private
Athic Solutions,operating,Public
Mobileye,operating,Public
SaveOhno.org,operating,Public
Tianjin GreenBio Materials,operating,Private
MineralTree,operating,Private
Titan Health & Security Technologies,operating,Public
TrewCap,closed,Public
Bridge International Academies,operating,Private
P97 Networks,operating,Public
Intellinote,operating,Private
Netafim,operating,Private
itravel,operating,Public
Pango,operating,Public
Local Motion,operating,Public
CareParent,operating,Public
mobalo GmbH,closed,Public
Split Metrics,operating,Public
Spotlight Surgical,closed,Private
Keen Systems,operating,Private
Divimove,operating,Private
VideoSurf,operating,Public
GameFly,operating,Private
Bear State Technologies,operating,Private
"ArgiNOx Phamaceuticals,Inc.",operating,Private
SJS,operating,Private
SPOTBY.COM,operating,Private
Loccie,operating,Private
StreetHawk,operating,Private
Futuris.tk,closed,Private
"SevOne, Inc.",operating,Private
Clairvolex,operating,Public
Definitive Healthcare,operating,Private
AisleFinder,operating,Public
EnerMotion,operating,Public
SurePoint Medical,operating,Public
BizBashFunding,operating,Private
GigaTrust,operating,Public
Magellan Spine Technologies,operating,Public
Collectively,operating,Public
Kidblog,operating,Private
ReverbNation,operating,Private
Level 5 Recycling,operating,Private
YouLicense,operating,Private
Ecinity,operating,Public
Criers Podium,operating,Public
Anomo,operating,Public
As It Is,operating,Private
Wriber,operating,Private
iiMonde,operating,Private
Aiotra,operating,Private
Veristorm,operating,Public
Farmivore,operating,Public
ZeroPaper S/A,operating,Public
Buzzd,operating,Public
Deal Acceleration,operating,Public
Cj Trik,closed,Public
BlueSpace,operating,Public
TellApart,operating,Public
Coffee and Power,operating,Private
Juvonex,closed,Public
PeerReach,operating,Private
Blaze.io,operating,Public
eVropa,operating,Private
Indigio,operating,Private
Touchtown Inc.,closed,Public
carpooling.com,operating,Private
LiveAction,operating,Public
Prime Focus,operating,Public
UBIKOD,operating,Private
Impel NeuroPharma,operating,Private
Ontourcloud - touring app,operating,Public
Fixy,operating,Private
Style on Screen,operating,Private
LibertyX,operating,Public
Greentech Media,operating,Private
Comsenz,operating,Public
TrendU,operating,Public
Styloosh,operating,Private
Bioventus,operating,Private
Stylr,operating,Private
smartB,operating,Public
Wellkeeper,operating,Private
Perfocal,operating,Private
TheBlogTV,operating,Public
Tribogenics,operating,Private
Modality,operating,Public
Triogen Group,operating,Public
weeSpring,operating,Public
Videoflot,operating,Public
Forest Chemical Group,operating,Private
Graphite Software,operating,Private
FounderSync,operating,Public
Guzu,operating,Private
LIBCAST,operating,Public
Umweltech,closed,Public
Infobitt,operating,Public
Spartoo,operating,Public
KONUX,operating,Private
Kindred Prints,operating,Public
CatchMe!,operating,Private
Billetto,operating,Private
zipMoney Payments,operating,Private
Gumball,operating,Private
Perspectum Diagnostics,operating,Public
OMGPOP,operating,Public
Naymit,closed,Public
LooseHead Software,closed,Public
Ikigünde.com,operating,Private
Shanghai Electronic Certificate Authority Center,operating,Public
Penn Truss Systems,operating,Private
BRAIN,operating,Private
MarketMuse,operating,Private
TIM Group,operating,Public
RELEASEIF,operating,Public
DNA SEQ,operating,Public
bookacoach,operating,Public
Tikvah Therapeutics,operating,Public
Stratasan,operating,Public
Chumen Wenwen,operating,Private
Findable.in,operating,Private
Alea,operating,Public
HemaSource,operating,Private
Agorafy,operating,Private
Small Act,operating,Public
GeneNews,operating,Public
Shakr Media,operating,Private
Selphee,operating,Public
Wise Connect,operating,Private
Virtual Fairground,closed,Private
Lift Labs,operating,Public
Northwest Evaluation Association,operating,Private
GeoVario,operating,Private
Pushing Green,closed,Public
Wellocities,closed,Private
Akimbo Financial,operating,Private
RECOMBINETICS,operating,Private
Boxee,operating,Private
tispr,operating,Private
Telink,operating,Private
Sekai Lab,operating,Private
Solaria,operating,Private
Broccol-e-games,operating,Private
Unified Color,operating,Public
Metric Medical Devices,operating,Public
Intersperse,operating,Private
Ziffi,operating,Private
Recruitmax,operating,Public
Fundraise.com,operating,Private
Pandol Associates Marketing,operating,Private
PubMatic,operating,Private
Jooix,operating,Private
Prestodiag,operating,Private
The Earnest Research Company,operating,Private
Between Digital,operating,Public
